transaction_id,customer_id,merchant_id,amount,currency,timestamp,payment_method,failure_type,failure_code,failure_reason,retry_count,customer_historical_success_rate,previous_success_rate,customer_payment_frequency,previous_failures,transaction_hour,day_of_week,subscription_status,amount_relative_to_historical_avg,time_since_previous_successful_payment,device_type,device_os,country,invoice_info,is_recoverable,recoverability_probability,expected_recovery_amount
TXN_C4DE8E7513,CUST_1436,MERCH_231,11767.93,INR,2026-08-10T10:54:49,upi,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,0,0.631,0.615,3,3,10,0,active,3.04,382496.0,mobile,Windows,IN,"{""invoice_id"": ""INV_6714CDB6"", ""due_date"": ""2026-08-19"", ""items"": 2, ""tax"": 2118.23}",1,0.763,8978.93
TXN_D4A55FFE69,CUST_1631,MERCH_243,3404.62,USD,2026-08-10T11:03:00,debit_card,authentication_failure,ERR_AUTH_FAILED,Customer 3DS / OTP verification failed or timed out,0,0.794,0.868,5,0,11,0,none,0.49,279645.0,mobile,Windows,IN,"{""invoice_id"": ""INV_947DB19C"", ""due_date"": ""2026-08-22"", ""items"": 2, ""tax"": 612.83}",1,0.843,2870.09
TXN_A61A04C8F6,CUST_2097,MERCH_346,1788.68,INR,2026-08-10T11:07:41,net_banking,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,3,0.948,0.819,3,1,11,0,active,1.03,1112.0,mobile,iOS,SG,"{""invoice_id"": ""INV_2063A106"", ""due_date"": ""2026-08-19"", ""items"": 2, ""tax"": 321.96}",0,0.135,0.0
TXN_D13095FE39,CUST_1361,MERCH_162,4288.97,INR,2026-08-10T11:16:02,debit_card,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,3,0.934,0.945,7,0,11,0,none,1.46,44714.0,mobile,iOS,GB,"{""invoice_id"": ""INV_1E259FAE"", ""due_date"": ""2026-08-14"", ""items"": 2, ""tax"": 772.01}",1,0.586,2513.34
TXN_89A8C4DF6C,CUST_1095,MERCH_269,509.46,INR,2026-08-10T11:51:57,upi,merchant_configuration,ERR_MERCHANT_CONFIG,Invalid merchant API credentials or routing config,0,0.766,0.92,4,1,11,0,active,1.76,304045.0,mobile,macOS,IN,"{""invoice_id"": ""INV_2A2ACCC4"", ""due_date"": ""2026-08-23"", ""items"": 3, ""tax"": 91.7}",1,0.685,348.98
TXN_7DCA422CD4,CUST_1291,MERCH_260,725.23,INR,2026-08-10T11:52:20,credit_card,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,2,0.767,0.74,5,1,11,0,canceled,0.65,606871.0,mobile,iOS,IN,"{""invoice_id"": ""INV_EDEBC889"", ""due_date"": ""2026-08-22"", ""items"": 2, ""tax"": 130.54}",1,0.616,446.74
TXN_7FDE5C0F84,CUST_2200,MERCH_240,457.31,USD,2026-08-10T12:40:15,debit_card,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,0,0.777,0.843,3,3,12,0,active,0.31,104068.0,mobile,Android,AE,"{""invoice_id"": ""INV_DA5CD12F"", ""due_date"": ""2026-08-21"", ""items"": 1, ""tax"": 82.32}",1,0.816,373.16
TXN_BF08D7946A,CUST_1026,MERCH_145,17006.55,INR,2026-08-10T12:41:02,debit_card,customer_action_required,ERR_CUSTOMER_ACTION,Customer mandate approval or biometric confirmation needed,0,0.589,0.604,4,2,12,0,canceled,1.86,69607.0,desktop,iOS,IN,"{""invoice_id"": ""INV_2388246C"", ""due_date"": ""2026-08-19"", ""items"": 3, ""tax"": 3061.18}",0,0.213,0.0
TXN_ED5A43CC83,CUST_1820,MERCH_346,1832.02,INR,2026-08-10T13:45:08,credit_card,authentication_failure,ERR_AUTH_FAILED,Customer 3DS / OTP verification failed or timed out,0,0.737,0.592,5,1,13,0,active,1.79,252966.0,desktop,iOS,IN,"{""invoice_id"": ""INV_7999E079"", ""due_date"": ""2026-08-16"", ""items"": 2, ""tax"": 329.76}",1,0.858,1571.87
TXN_F4E964CE1B,CUST_1304,MERCH_335,2171.47,INR,2026-08-10T13:47:40,credit_card,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,1,0.727,0.811,6,0,13,0,canceled,0.26,778325.0,desktop,Android,IN,"{""invoice_id"": ""INV_409A2140"", ""due_date"": ""2026-08-16"", ""items"": 2, ""tax"": 390.86}",1,0.844,1832.72
TXN_DDEE25A869,CUST_1722,MERCH_240,5611.03,INR,2026-08-10T14:08:29,credit_card,expired_card,ERR_CARD_EXPIRED,Instrument card has expired,1,0.833,0.837,2,0,14,0,trial,0.46,84024.0,mobile,iOS,IN,"{""invoice_id"": ""INV_9536F411"", ""due_date"": ""2026-08-13"", ""items"": 2, ""tax"": 1009.99}",0,0.121,0.0
TXN_C2505040BB,CUST_1869,MERCH_132,435.06,INR,2026-08-10T14:25:47,upi,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,0,0.483,0.578,4,3,14,0,none,1.2,240102.0,mobile,Windows,AE,"{""invoice_id"": ""INV_1EF3ABB9"", ""due_date"": ""2026-08-22"", ""items"": 1, ""tax"": 78.31}",1,0.731,318.03
TXN_F09BC84766,CUST_1768,MERCH_222,801.33,INR,2026-08-10T14:40:30,credit_card,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,0,0.758,0.786,4,2,14,0,none,1.33,331186.0,desktop,Android,IN,"{""invoice_id"": ""INV_BD486213"", ""due_date"": ""2026-08-22"", ""items"": 3, ""tax"": 144.24}",0,0.253,0.0
TXN_E6B54DEA4E,CUST_1985,MERCH_113,2574.93,INR,2026-08-10T15:26:57,net_banking,expired_card,ERR_CARD_EXPIRED,Instrument card has expired,4,0.816,0.833,10,1,15,0,active,1.01,42997.0,desktop,macOS,IN,"{""invoice_id"": ""INV_BB92F30C"", ""due_date"": ""2026-08-14"", ""items"": 2, ""tax"": 463.49}",0,0.01,0.0
TXN_F5ECA2CF27,CUST_1941,MERCH_107,9765.61,USD,2026-08-10T15:29:09,upi,authentication_failure,ERR_AUTH_FAILED,Customer 3DS / OTP verification failed or timed out,2,0.726,0.558,10,2,15,0,trial,0.51,293917.0,mobile,iOS,IN,"{""invoice_id"": ""INV_F0D0319C"", ""due_date"": ""2026-08-20"", ""items"": 2, ""tax"": 1757.81}",1,0.768,7499.99
TXN_72A07520A7,CUST_1204,MERCH_317,4390.68,USD,2026-08-10T15:30:23,upi,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,1,0.96,1.0,6,0,15,0,none,1.08,485490.0,desktop,iOS,IN,"{""invoice_id"": ""INV_2DB6495A"", ""due_date"": ""2026-08-21"", ""items"": 2, ""tax"": 790.32}",1,0.948,4162.36
TXN_A47C7DFEDA,CUST_1866,MERCH_185,2581.76,INR,2026-08-10T15:32:36,upi,customer_action_required,ERR_CUSTOMER_ACTION,Customer mandate approval or biometric confirmation needed,0,0.704,0.711,4,1,15,0,none,1.15,392621.0,desktop,iOS,IN,"{""invoice_id"": ""INV_05B5FE41"", ""due_date"": ""2026-08-18"", ""items"": 3, ""tax"": 464.72}",1,0.612,1580.04
TXN_3D2F92E5E5,CUST_2014,MERCH_273,2340.76,INR,2026-08-10T16:05:42,wallet,merchant_configuration,ERR_MERCHANT_CONFIG,Invalid merchant API credentials or routing config,2,0.812,0.8,4,4,16,0,active,0.47,361537.0,desktop,iOS,IN,"{""invoice_id"": ""INV_0AA014A8"", ""due_date"": ""2026-08-19"", ""items"": 3, ""tax"": 421.34}",0,0.258,0.0
TXN_F7B73F624B,CUST_1577,MERCH_225,5574.5,INR,2026-08-10T16:07:37,upi,authentication_failure,ERR_AUTH_FAILED,Customer 3DS / OTP verification failed or timed out,1,0.714,0.819,2,2,16,0,none,0.52,893038.0,desktop,Android,IN,"{""invoice_id"": ""INV_50E6C324"", ""due_date"": ""2026-08-19"", ""items"": 3, ""tax"": 1003.41}",1,0.99,5518.76
TXN_208672C72A,CUST_1661,MERCH_228,689.08,INR,2026-08-10T16:15:12,upi,expired_card,ERR_CARD_EXPIRED,Instrument card has expired,0,0.739,0.824,5,2,16,0,trial,2.87,425067.0,desktop,iOS,IN,"{""invoice_id"": ""INV_55FC7274"", ""due_date"": ""2026-08-15"", ""items"": 1, ""tax"": 124.03}",0,0.334,0.0
TXN_C2A66C2925,CUST_1678,MERCH_158,2438.59,INR,2026-08-10T16:38:14,debit_card,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,2,0.863,0.728,4,1,16,0,none,1.23,680474.0,mobile,iOS,IN,"{""invoice_id"": ""INV_B2D2465F"", ""due_date"": ""2026-08-22"", ""items"": 3, ""tax"": 438.95}",1,0.554,1350.98
TXN_BE6D9AC5A7,CUST_1219,MERCH_159,2891.44,USD,2026-08-10T16:39:00,net_banking,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,1,0.939,1.0,7,0,16,0,none,1.34,94520.0,mobile,Android,IN,"{""invoice_id"": ""INV_D8AEC14D"", ""due_date"": ""2026-08-21"", ""items"": 3, ""tax"": 520.46}",0,0.408,0.0
TXN_1597043BE5,CUST_1299,MERCH_148,1388.76,EUR,2026-08-10T16:49:57,credit_card,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,0,0.805,0.841,6,2,16,0,none,0.43,160978.0,mobile,iOS,IN,"{""invoice_id"": ""INV_4A22A286"", ""due_date"": ""2026-08-15"", ""items"": 2, ""tax"": 249.98}",0,0.328,0.0
TXN_B6DDA9EBAA,CUST_1257,MERCH_179,1584.74,USD,2026-08-10T16:50:05,credit_card,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,0,0.973,1.0,5,0,16,0,trial,0.3,226101.0,mobile,Android,IN,"{""invoice_id"": ""INV_72FC8048"", ""due_date"": ""2026-08-12"", ""items"": 3, ""tax"": 285.25}",0,0.308,0.0
TXN_1FD217BCEA,CUST_1714,MERCH_335,361.27,INR,2026-08-10T17:23:02,credit_card,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,0,0.537,0.639,6,4,17,0,none,1.8,442224.0,mobile,Android,IN,"{""invoice_id"": ""INV_86959884"", ""due_date"": ""2026-08-18"", ""items"": 1, ""tax"": 65.03}",1,0.573,207.01
TXN_2C9E80D647,CUST_1239,MERCH_192,1042.73,INR,2026-08-10T17:43:01,debit_card,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,1,0.893,0.854,10,0,17,0,none,2.61,288037.0,desktop,Android,IN,"{""invoice_id"": ""INV_8147DD6B"", ""due_date"": ""2026-08-12"", ""items"": 1, ""tax"": 187.69}",0,0.303,0.0
TXN_EEA8234CC6,CUST_2179,MERCH_160,169.93,INR,2026-08-10T17:55:49,debit_card,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,0,0.907,0.903,7,0,17,0,active,1.16,43712.0,mobile,Android,SG,"{""invoice_id"": ""INV_0F5746DA"", ""due_date"": ""2026-08-23"", ""items"": 1, ""tax"": 30.59}",0,0.384,0.0
TXN_58240E7B99,CUST_1217,MERCH_215,3542.61,USD,2026-08-10T18:00:51,wallet,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,0,0.897,0.918,2,0,18,0,trial,1.5,292285.0,mobile,macOS,SG,"{""invoice_id"": ""INV_507F03D8"", ""due_date"": ""2026-08-20"", ""items"": 3, ""tax"": 637.67}",1,0.814,2883.68
TXN_276FC96A81,CUST_1464,MERCH_122,2046.93,INR,2026-08-10T18:00:58,net_banking,customer_action_required,ERR_CUSTOMER_ACTION,Customer mandate approval or biometric confirmation needed,0,0.932,1.0,9,0,18,0,trial,2.59,18713.0,desktop,Windows,IN,"{""invoice_id"": ""INV_FC604307"", ""due_date"": ""2026-08-12"", ""items"": 1, ""tax"": 368.45}",1,0.517,1058.26
TXN_BD28B7352B,CUST_1194,MERCH_232,1581.03,INR,2026-08-10T18:23:21,upi,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,0,0.616,0.538,3,3,18,0,active,0.33,470812.0,mobile,Android,IN,"{""invoice_id"": ""INV_3897A924"", ""due_date"": ""2026-08-23"", ""items"": 3, ""tax"": 284.59}",1,0.737,1165.22
TXN_F60356C870,CUST_1269,MERCH_184,2341.93,INR,2026-08-10T18:34:39,credit_card,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,1,0.808,0.804,5,0,18,0,trial,1.59,390686.0,desktop,Windows,IN,"{""invoice_id"": ""INV_CAA11932"", ""due_date"": ""2026-08-18"", ""items"": 3, ""tax"": 421.55}",1,0.87,2037.48
TXN_74CA865304,CUST_1562,MERCH_219,2443.78,INR,2026-08-10T18:42:35,debit_card,merchant_configuration,ERR_MERCHANT_CONFIG,Invalid merchant API credentials or routing config,3,0.812,0.639,8,1,18,0,canceled,1.38,458964.0,mobile,Android,IN,"{""invoice_id"": ""INV_1F05C77A"", ""due_date"": ""2026-08-15"", ""items"": 3, ""tax"": 439.88}",0,0.186,0.0
TXN_228CEBC30F,CUST_1355,MERCH_227,1281.17,USD,2026-08-10T18:42:54,credit_card,merchant_configuration,ERR_MERCHANT_CONFIG,Invalid merchant API credentials or routing config,0,0.798,0.785,5,0,18,0,trial,1.09,38718.0,mobile,iOS,IN,"{""invoice_id"": ""INV_2FDC3A52"", ""due_date"": ""2026-08-17"", ""items"": 3, ""tax"": 230.61}",1,0.563,721.3
TXN_0DAA4F3D18,CUST_1539,MERCH_149,447.96,INR,2026-08-10T19:05:58,debit_card,unknown,ERR_UNKNOWN,Unknown upstream gateway failure,0,0.829,0.878,6,2,19,0,active,1.03,842208.0,mobile,iOS,AE,"{""invoice_id"": ""INV_D6846641"", ""due_date"": ""2026-08-22"", ""items"": 2, ""tax"": 80.63}",1,0.512,229.36
TXN_FD8487CDE3,CUST_1475,MERCH_263,2975.13,INR,2026-08-10T19:37:29,credit_card,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,3,0.677,0.621,7,3,19,0,canceled,1.5,2253548.0,desktop,iOS,IN,"{""invoice_id"": ""INV_BC86B348"", ""due_date"": ""2026-08-12"", ""items"": 2, ""tax"": 535.52}",1,0.6,1785.08
TXN_683596B2E4,CUST_1564,MERCH_247,671.53,INR,2026-08-10T19:45:50,upi,authentication_failure,ERR_AUTH_FAILED,Customer 3DS / OTP verification failed or timed out,0,0.98,0.863,1,0,19,0,active,0.82,307805.0,mobile,Android,IN,"{""invoice_id"": ""INV_E1049399"", ""due_date"": ""2026-08-21"", ""items"": 1, ""tax"": 120.88}",1,0.99,664.81
TXN_B120D19513,CUST_1307,MERCH_142,2566.47,INR,2026-08-10T19:56:55,credit_card,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,0,0.865,0.903,5,0,19,0,active,1.01,16874.0,mobile,iOS,IN,"{""invoice_id"": ""INV_747B63A6"", ""due_date"": ""2026-08-16"", ""items"": 1, ""tax"": 461.96}",1,0.922,2366.29
TXN_994DC16316,CUST_1627,MERCH_235,6702.39,INR,2026-08-10T20:00:31,upi,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,0,0.735,0.757,7,1,20,0,none,0.56,219551.0,desktop,iOS,IN,"{""invoice_id"": ""INV_1BD2ACE1"", ""due_date"": ""2026-08-12"", ""items"": 2, ""tax"": 1206.43}",0,0.447,0.0
TXN_0CBE6E9690,CUST_1408,MERCH_345,10641.41,INR,2026-08-10T20:10:42,upi,unknown,ERR_UNKNOWN,Unknown upstream gateway failure,1,0.721,0.817,3,1,20,0,canceled,4.21,315195.0,mobile,iOS,IN,"{""invoice_id"": ""INV_E60B7D14"", ""due_date"": ""2026-08-21"", ""items"": 2, ""tax"": 1915.45}",1,0.714,7597.97
TXN_D5BD820C1A,CUST_1520,MERCH_317,2644.34,INR,2026-08-10T20:23:36,credit_card,customer_action_required,ERR_CUSTOMER_ACTION,Customer mandate approval or biometric confirmation needed,2,0.6,0.601,5,5,20,0,trial,0.48,562311.0,mobile,Android,IN,"{""invoice_id"": ""INV_3FAF4620"", ""due_date"": ""2026-08-13"", ""items"": 2, ""tax"": 475.98}",0,0.024,0.0
TXN_A509A7A40D,CUST_1484,MERCH_268,1326.92,INR,2026-08-10T20:42:46,credit_card,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,4,0.743,0.876,4,3,20,0,none,1.33,347943.0,mobile,Android,IN,"{""invoice_id"": ""INV_FF19A2DF"", ""due_date"": ""2026-08-19"", ""items"": 1, ""tax"": 238.85}",1,0.692,918.23
TXN_8B9B68A644,CUST_1693,MERCH_349,1125.75,INR,2026-08-10T20:56:26,net_banking,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,0,0.787,0.918,3,1,20,0,active,1.19,578311.0,mobile,macOS,IN,"{""invoice_id"": ""INV_DA60EDDA"", ""due_date"": ""2026-08-19"", ""items"": 3, ""tax"": 202.64}",1,0.98,1103.23
TXN_36266221BE,CUST_1929,MERCH_124,2537.43,INR,2026-08-10T21:44:14,upi,merchant_configuration,ERR_MERCHANT_CONFIG,Invalid merchant API credentials or routing config,0,0.888,0.882,1,1,21,0,active,1.25,536347.0,mobile,Android,IN,"{""invoice_id"": ""INV_DFE22545"", ""due_date"": ""2026-08-23"", ""items"": 3, ""tax"": 456.74}",1,0.739,1875.16
TXN_2C64769E83,CUST_2193,MERCH_215,259.15,INR,2026-08-10T21:52:55,wallet,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,1,0.735,0.746,3,1,21,0,none,0.7,66368.0,desktop,iOS,AE,"{""invoice_id"": ""INV_FDF3510D"", ""due_date"": ""2026-08-13"", ""items"": 2, ""tax"": 46.65}",1,0.776,201.1
TXN_F19D7EA241,CUST_1650,MERCH_333,808.73,INR,2026-08-10T22:19:44,debit_card,customer_action_required,ERR_CUSTOMER_ACTION,Customer mandate approval or biometric confirmation needed,2,0.591,0.546,4,3,22,0,active,1.57,864057.0,mobile,macOS,IN,"{""invoice_id"": ""INV_4585278E"", ""due_date"": ""2026-08-16"", ""items"": 3, ""tax"": 145.57}",0,0.042,0.0
TXN_938E3A3D90,CUST_1796,MERCH_106,843.73,INR,2026-08-10T22:24:53,credit_card,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,2,0.98,1.0,2,0,22,0,active,1.04,16912.0,mobile,iOS,US,"{""invoice_id"": ""INV_B505512B"", ""due_date"": ""2026-08-11"", ""items"": 1, ""tax"": 151.87}",1,0.583,491.89
TXN_5120BA88D3,CUST_1110,MERCH_214,2726.1,INR,2026-08-10T22:34:39,debit_card,expired_card,ERR_CARD_EXPIRED,Instrument card has expired,1,0.834,0.844,6,4,22,0,active,1.35,113170.0,mobile,Android,IN,"{""invoice_id"": ""INV_E1BCB2E4"", ""due_date"": ""2026-08-21"", ""items"": 3, ""tax"": 490.7}",0,0.137,0.0
TXN_EC76857668,CUST_1603,MERCH_185,1710.14,INR,2026-08-10T22:47:24,net_banking,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,3,0.756,0.827,4,3,22,0,active,0.64,792119.0,mobile,Android,IN,"{""invoice_id"": ""INV_D9B8C323"", ""due_date"": ""2026-08-19"", ""items"": 3, ""tax"": 307.83}",1,0.595,1017.53
TXN_EDD6356D35,CUST_1219,MERCH_288,2109.31,INR,2026-08-10T23:08:32,credit_card,expired_card,ERR_CARD_EXPIRED,Instrument card has expired,0,0.95,0.928,6,0,23,0,canceled,0.75,1395341.0,desktop,Android,IN,"{""invoice_id"": ""INV_7CA3A950"", ""due_date"": ""2026-08-23"", ""items"": 1, ""tax"": 379.68}",0,0.035,0.0
TXN_5DC00C09FA,CUST_2028,MERCH_260,1598.04,INR,2026-08-10T23:25:23,net_banking,bank_decline,ERR_BANK_DECLINE,Issuer bank declined transaction due to risk rules,0,0.767,0.76,9,0,23,0,trial,0.24,205631.0,desktop,iOS,IN,"{""invoice_id"": ""INV_845FD7C1"", ""due_date"": ""2026-08-20"", ""items"": 2, ""tax"": 287.65}",1,0.801,1280.03
TXN_1C9BD01428,CUST_1668,MERCH_296,1451.46,INR,2026-08-10T23:53:34,debit_card,customer_action_required,ERR_CUSTOMER_ACTION,Customer mandate approval or biometric confirmation needed,0,0.835,0.851,7,1,23,0,trial,2.27,11104.0,desktop,iOS,IN,"{""invoice_id"": ""INV_18BCFA09"", ""due_date"": ""2026-08-14"", ""items"": 2, ""tax"": 261.26}",0,0.484,0.0
TXN_9F6FAA5941,CUST_1894,MERCH_137,2453.63,INR,2026-08-10T23:55:27,credit_card,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,0,0.525,0.525,7,5,23,0,active,3.58,66609.0,mobile,iOS,IN,"{""invoice_id"": ""INV_43C26B23"", ""due_date"": ""2026-08-15"", ""items"": 3, ""tax"": 441.65}",0,0.035,0.0
TXN_ACA950BF90,CUST_1512,MERCH_111,3632.31,INR,2026-08-11T00:01:11,debit_card,authentication_failure,ERR_AUTH_FAILED,Customer 3DS / OTP verification failed or timed out,1,0.897,0.86,4,1,0,1,trial,0.61,255107.0,mobile,Android,US,"{""invoice_id"": ""INV_FA7BCEDF"", ""due_date"": ""2026-08-23"", ""items"": 1, ""tax"": 653.82}",1,0.762,2767.82
TXN_41221A3F43,CUST_2235,MERCH_223,5259.91,INR,2026-08-11T00:14:03,credit_card,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,0,0.962,0.935,7,0,0,1,none,0.98,331083.0,mobile,Android,IN,"{""invoice_id"": ""INV_74DBF1F3"", ""due_date"": ""2026-08-18"", ""items"": 2, ""tax"": 946.78}",0,0.244,0.0
TXN_0020D95496,CUST_1118,MERCH_143,1760.06,EUR,2026-08-11T00:27:19,debit_card,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,0,0.704,0.725,4,2,0,1,active,2.1,437342.0,mobile,Windows,SG,"{""invoice_id"": ""INV_8F295B38"", ""due_date"": ""2026-08-18"", ""items"": 2, ""tax"": 316.81}",1,0.927,1631.58
TXN_01B97C56ED,CUST_1384,MERCH_152,5178.04,INR,2026-08-11T00:33:24,credit_card,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,0,0.94,0.907,5,0,0,1,none,0.49,128482.0,mobile,iOS,IN,"{""invoice_id"": ""INV_574F205E"", ""due_date"": ""2026-08-14"", ""items"": 3, ""tax"": 932.05}",0,0.259,0.0
TXN_1A23E6DC12,CUST_1259,MERCH_113,8868.74,INR,2026-08-11T00:37:46,net_banking,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,0,0.859,0.855,6,0,0,1,active,0.76,88236.0,mobile,Windows,IN,"{""invoice_id"": ""INV_ED94F1F5"", ""due_date"": ""2026-08-22"", ""items"": 3, ""tax"": 1596.37}",0,0.298,0.0
TXN_72E1E4D3EA,CUST_2198,MERCH_298,983.97,INR,2026-08-11T00:41:21,credit_card,authentication_failure,ERR_AUTH_FAILED,Customer 3DS / OTP verification failed or timed out,4,0.94,0.919,8,1,0,1,active,1.29,71399.0,desktop,Android,IN,"{""invoice_id"": ""INV_8D4C4497"", ""due_date"": ""2026-08-24"", ""items"": 1, ""tax"": 177.11}",1,0.616,606.13
TXN_F0BCD99106,CUST_1133,MERCH_191,3990.46,INR,2026-08-11T00:58:16,upi,temporary_network_failure,ERR_NETWORK_TIMEOUT,Temporary gateway network timeout or issuer degradation,0,0.934,1.0,5,0,0,1,active,0.89,98403.0,desktop,Android,SG,"{""invoice_id"": ""INV_8EABF225"", ""due_date"": ""2026-08-24"", ""items"": 3, ""tax"": 718.28}",1,0.99,3950.56
TXN_98E6A28EF4,CUST_1101,MERCH_151,1023.21,INR,2026-08-11T01:07:16,upi,authentication_failure,ERR_AUTH_FAILED,Customer 3DS / OTP verification failed or timed out,0,0.834,0.67,9,0,1,1,active,0.31,83973.0,mobile,macOS,AE,"{""invoice_id"": ""INV_7CC7EDDA"", ""due_date"": ""2026-08-24"", ""items"": 3, ""tax"": 184.18}",1,0.99,1012.98
TXN_285E0E8D50,CUST_1384,MERCH_344,6174.61,INR,2026-08-11T01:58:17,debit_card,customer_action_required,ERR_CUSTOMER_ACTION,Customer mandate approval or biometric confirmation needed,0,0.896,0.912,3,0,1,1,canceled,0.64,48431.0,mobile,Windows,IN,"{""invoice_id"": ""INV_7FC95C42"", ""due_date"": ""2026-08-14"", ""items"": 2, ""tax"": 1111.43}",1,0.509,3142.88
TXN_8DA440CFE4,CUST_1454,MERCH_279,2182.42,INR,2026-08-11T01:58:22,upi,customer_action_required,ERR_CUSTOMER_ACTION,Customer mandate approval or biometric confirmation needed,3,0.84,0.748,7,2,1,1,none,1.57,78147.0,tablet,iOS,IN,"{""invoice_id"": ""INV_67A56E58"", ""due_date"": ""2026-08-16"", ""items"": 3, ""tax"": 392.84}",0,0.39,0.0
TXN_5738FFD1CE,CUST_2085,MERCH_145,1220.64,INR,2026-08-11T02:06:01,debit_card,authentication_failure,ERR_AUTH_FAILED,Customer 3DS / OTP verification failed or timed out,0,0.606,0.653,6,4,2,1,canceled,1.79,287707.0,mobile,Android,IN,"{""invoice_id"": ""INV_D76D0391"", ""due_date"": ""2026-08-19"", ""items"": 1, ""tax"": 219.72}",1,0.545,665.25
TXN_E0B1884536,CUST_1959,MERCH_307,729.17,INR,2026-08-11T02:23:46,credit_card,expired_card,ERR_CARD_EXPIRED,Instrument card has expired,2,0.735,0.699,4,1,2,1,none,0.85,710187.0,desktop,Android,IN,"{""invoice_id"": ""INV_A2DC7955"", ""due_date"": ""2026-08-16"", ""items"": 3, ""tax"": 131.25}",0,0.01,0.0
TXN_F3901182EE,CUST_1900,MERCH_268,1019.83,INR,2026-08-11T02:38:00,credit_card,unknown,ERR_UNKNOWN,Unknown upstream gateway failure,0,0.742,0.822,8,1,2,1,none,0.46,105908.0,mobile,Windows,IN,"{""invoice_id"": ""INV_9F9E0AEB"", ""due_date"": ""2026-08-21"", ""items"": 1, ""tax"": 183.57}",0,0.45,0.0
TXN_EA60A862BA,CUST_1565,MERCH_229,1547.53,INR,2026-08-11T03:09:07,upi,merchant_configuration,ERR_MERCHANT_CONFIG,Invalid merchant API credentials or routing config,2,0.752,0.82,4,2,3,1,active,0.38,485292.0,tablet,Android,IN,"{""invoice_id"": ""INV_65A69542"", ""due_date"": ""2026-08-12"", ""items"": 1, ""tax"": 278.56}",0,0.384,0.0
TXN_217DC743DC,CUST_1006,MERCH_276,5564.41,INR,2026-08-11T03:21:22,upi,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,0,0.749,0.781,2,1,3,1,active,1.11,487558.0,mobile,iOS,IN,"{""invoice_id"": ""INV_AC4D707B"", ""due_date"": ""2026-08-18"", ""items"": 2, ""tax"": 1001.59}",0,0.393,0.0
TXN_6FE7D4DA2D,CUST_1867,MERCH_322,1343.3,INR,2026-08-11T03:55:06,upi,insufficient_funds,ERR_INSUFFICIENT_FUNDS,Insufficient funds in customer account,0,0.567,0.583,5,2,3,1,active,0.62,313021.0,mobile,Windows,IN,"{""invoice_id"": ""INV_0AB83591"", ""due_date"": ""2026-08-19"", ""items"": 3, ""tax"": 241.79}",0,0.158,0.0
